8.238820	0.000000	98.356400	0.000000	97.303400	-0.001813	-0.001851	-0.000213	
8.237830	0.000000	98.275600	0.000125	97.513000	0.004252	0.008581	0.000872	
8.238400	0.000000	98.307500	0.000035	97.410300	0.001493	0.003518	0.000286	
8.238890	0.000000	98.356300	0.000000	97.306200	-0.002039	-0.001869	-0.000207	
8.237630	0.000000	98.273600	0.000106	97.504900	0.004668	0.010483	0.000951	
8.237690	0.000000	98.348200	0.000000	97.331200	-0.001761	0.000488	-0.000142	
8.238860	0.000000	98.366200	0.000000	97.291400	-0.003554	-0.002359	-0.000324	
100.000000	0.000000	92.057100	0.000023	85.797800	0.004356	0.349100	0.001048	
99.998000	0.000000	92.170600	0.000000	85.642200	-0.004293	0.349100	-0.000340	
99.993900	0.000000	92.195300	0.000000	85.616400	-0.007175	0.345580	-0.000313	
100.000000	0.000000	92.063900	0.000000	85.787800	0.008315	0.349100	0.001816	
99.998700	0.000000	92.170600	0.000000	85.644100	-0.006001	0.349029	-0.000579	
100.000000	0.000000	92.182200	0.000031	85.632200	-0.006471	0.336454	-0.000509	
100.000000	0.000000	92.055500	0.000000	85.784200	0.017114	0.349100	0.003091	
99.996000	0.000000	96.065500	0.000000	90.743500	-0.010533	0.349100	-0.000534	
100.000000	0.000000	96.080600	0.000060	90.726800	-0.010902	0.326988	-0.000606	
100.000000	0.000000	95.951000	0.000000	90.872100	0.026375	0.349100	0.004406	
99.995900	0.000000	96.064800	0.000000	90.745100	-0.014652	0.349100	-0.000699	
100.000000	0.000000	96.082200	0.000110	90.726900	-0.015630	0.312766	-0.000734	
100.000000	0.000000	95.948500	0.000000	90.870600	0.047931	0.349100	0.005594	
99.997300	0.000000	96.063100	0.000000	90.746800	-0.017983	0.349100	-0.000963	
100.000000	0.000000	87.446300	0.000096	86.388000	-0.013978	0.317501	-0.000978	
100.000000	0.000000	87.330900	0.000000	86.516500	0.073249	0.349100	0.007242	
99.995900	0.000000	87.447500	0.000000	86.387700	-0.030169	0.349100	-0.000875	
100.000000	0.000000	87.448100	0.000140	86.386600	-0.018473	0.303731	-0.001037	
100.000000	0.000000	87.329600	0.000000	86.516900	0.100859	0.349100	0.008614	
99.986800	0.000000	87.455800	0.000000	86.381700	-0.060624	0.349100	0.002202	
100.000000	0.000000	87.452900	0.000180	86.383100	-0.033213	0.291016	-0.000160	
100.000000	0.000000	99.967600	0.000000	80.490100	0.043982	0.349100	0.002095	
99.983500	0.000000	100.000000	0.000087	80.425000	-0.110557	0.319077	0.003572	
100.000000	0.000000	100.000000	0.000084	80.457700	-0.010859	0.321040	-0.000287	
100.000000	0.000000	99.965600	0.000000	80.491600	0.058243	0.349100	0.002240	
99.982200	0.000000	100.000000	0.000256	80.423200	-0.139793	0.284704	0.005490	
100.000000	0.000000	100.000000	0.000109	80.459000	-0.006843	0.310355	-0.000637	
100.000000	0.000000	99.973100	0.000000	80.483900	0.063970	0.349100	-0.001946	
99.985100	0.000000	100.000000	0.000000	96.186500	-0.070944	0.349100	0.010150	
100.000000	0.000000	99.986800	0.000000	96.207400	0.023365	0.349100	0.000819	
100.000000	0.000000	99.989700	0.000000	96.203100	0.038567	0.328152	-0.005064	
99.984100	0.000000	100.000000	0.000000	96.186200	-0.083433	0.349100	0.013184	
100.000000	0.000000	99.984900	0.000000	96.209000	0.031934	0.349100	-0.000406	
100.000000	0.000000	99.990200	0.000000	96.202400	0.045204	0.336217	-0.007353	
99.982700	0.000000	100.000000	0.000000	96.185400	-0.097635	0.349100	0.017750	
61.572300	0.000000	100.000000	0.000000	94.566400	-0.036590	0.349100	0.005145	
61.581400	0.000000	99.994400	0.000000	94.571500	0.026108	0.329658	-0.007451	
61.567700	0.000000	100.000000	0.000000	94.561900	-0.085603	0.349100	0.017440	
61.571900	0.000000	100.000000	0.000000	94.567000	-0.035590	0.349100	0.005694	
61.581900	0.000000	99.994500	0.000000	94.571300	0.028885	0.331740	-0.007159	
61.567100	0.000000	100.000000	0.000014	94.560900	-0.094023	0.349100	0.019632	
61.570400	0.000000	100.000000	0.000000	94.567500	-0.033342	0.349100	0.005193	
